Name,URL Domein,Conclusie over doel vd bron,Thumbs up 8-14?,Sector,Reclame,Vrije labels bron/onderwerp,uBlocked trackers,Commercialiteit,Onderwerpen,Div Labels NGO,Status,About page," Notes",Kwaliteit_about,Instelling/Bedrijf/Persoon,Resultaten: vrije labels,Moederbedrijf DB,onderzoekNR,Toegankelijkheidspagina,Resultaten DB,Extra URL,Created time,Created by,URL Moederbedrijf,SlimZ Resultaten DB,Resultaten: toegankelijkheid,Cookie info page,More examples,Related to Resultaten DB 01 (1) (Bronnen DB),Res: Ranking,"Res: soort result "
vlaanderen.be,https://www.vlaanderen.be,"overheidsinformatie (overige), overheidsinformatie (wetten/regels)",Ja,Overheid (of i.o.v.),no_ads,"kennisbank/centrum, overheidsinfo (of i.o.v.)",1,not_for_profit,,,Done,https://www.vlaanderen.be/team-taaladvies/over-team-taaladvies,,uitgebreide_about,"TEAM TAALADVIES, Vlaamse Overheid",,,"1,1",https://www.vlaanderen.be/over-vlaanderenbe/toegankelijkheidsverklaring-vlaanderenbe,"Aanhalingstekens: voor punt of na punt? | Vlaanderen.be (https://www.notion.so/Aanhalingstekens-voor-punt-of-na-punt-Vlaanderen-be-d335dc54a3894f1fafa665e5884e4d36?pvs=21), Gemeente Merelbeke | Vlaanderen.be (https://www.notion.so/Gemeente-Merelbeke-Vlaanderen-be-22127781353847a8aa2dde5bf54fbd9e?pvs=21)",,"December 14, 2023 7:14 PM",Maarten Sprenger,,,,https://www.vlaanderen.be/over-vlaanderenbe/cookieverklaring-vlaanderenbe,,,"5,6","informatief,informatief"
vliegenenparkeren.nl,https://www.vliegenenparkeren.nl/,"aggregator/contentfarm, informatieproduct div. commercieel",Just-in-case,Online-bedrijven,company_promotion,"portal, promotioneel",3,commercieel,,,Almost completed,"https://www.vliegenenparkeren.nl/over-ons, https://www.vliegenenparkeren.nl/bedrijfsgegevens","service lijkt te kloppen met wat het zegt te doen; toch ook een soort aggregator. ",uitgebreide_about,Vliegen en Parkeren is onderdeel van ROOSH Platforms B.V. https://roosh.group/about/,,,1,,Vertrekhal Schiphol » Alle Info over de Schiphol Terminals (https://www.notion.so/Vertrekhal-Schiphol-Alle-Info-over-de-Schiphol-Terminals-52b23fbcc299414c916093cba6a0e069?pvs=21),,"December 15, 2023 9:52 AM",Maarten Sprenger,https://roosh.group/,,,,,,1,informatief
https://www.vlinderstichting.nl/,https://www.vlinderstichting.nl,kennisbank/centrum +,Ja,Onafhankelijk Kennis- en adviescentrum,no_ads,"informatie_primair_doel, kennisbank/centrum",3,not_for_profit,dieren,,Done,"https://www.vlinderstichting.nl/wat-wij-doen, https://www.vlinderstichting.nl/colofon",,uitgebreide_about,De Vlinderstichting,,,1,,De Vlinderstichting | Hommels (https://www.notion.so/De-Vlinderstichting-Hommels-87ff1071176145ee8122a7d4b8215d9a?pvs=21),,"January 13, 2024 4:38 PM",Maarten Sprenger,,,,,,,3,informatief
vn.nl,https://www.vn.nl,,,,,,,,,,In progress,https://www.vn.nl/auteurs-vrij-nederland,,voldoende_about,,,,,,,,"December 11, 2024 1:53 PM",Maarten Sprenger,,,,,,,,
vng.nl,https://vng.nl/,overheidsinformatie (overige),Ja,Overheid (of i.o.v.),no_ads,"informatie_primair_doel, kennisbank/centrum",2,not_for_profit,,,Almost completed,https://vng.nl/rubrieken/over-de-vng,,uitgebreide_about,De Vereniging van Nederlandse Gemeenten (VNG),,,1,,Limburgse gouverneur Theo Bovens stapt op | VNG (https://www.notion.so/Limburgse-gouverneur-Theo-Bovens-stapt-op-VNG-b61c0c46e9e1499d8bb826bef8f8135f?pvs=21),,"January 14, 2024 1:08 PM",Maarten Sprenger,,,,,,,5,informatief
voedingonline.nl,https://www.voedingonline.nl/,te onderzoeken,Twijfel,Uitgevers (div. commercieel),no_ads,,,commercieel,gezondheid,,In progress,https://www.voedingonline.nl/page/VoedingOnline/Colofon,"“Alles over vitamines en mineralen - VoedingOnline”; 
Het is niet mogelijk om een advertentie te plaatsen op de site VoedingOnline of in de E-zine VoedingOnline. De informatie op de site VoedingOnline en in de E-zine VoedingOnline is onafhankelijk en om deze reden is er geen mogelijkheid om te adverteren.",alleen_contactpagina,VoedingOnline,,,,,,https://www.voedingonline.nl/page/VoedingOnline/VoedingOnline/De-internetsite-VoedingOnline,"February 20, 2024 1:48 PM",Maarten Sprenger,,,,,,,,
voedingscentrum.nl,https://www.voedingscentrum.nl/,kennisbank/centrum +,Ja,Overheid (of i.o.v.),no_ads,"kennisbank/centrum, log_in (geheel/gedeeltelijk), voorlichting",6,not_for_profit,gezondheid,,Done,https://www.voedingscentrum.nl/nl/service/over-ons.aspx,,uitgebreide_about,Voedingscentrum,,,"1,1",-,"Fairtrade | Voedingscentrum (https://www.notion.so/Fairtrade-Voedingscentrum-f2a8b9947a3743458d98b1e2f7a39cc5?pvs=21), Diarree | Voedingscentrum (https://www.notion.so/Diarree-Voedingscentrum-cd5a45a61b2d4da3abb8828a4b926198?pvs=21)",,"October 30, 2023 10:27 AM",Maarten Sprenger,,,,-,,,"4,7","informatief,informatief"
https://www.voetbaldirect.nl/,https://www.voetbaldirect.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,2,commercieel,,,Done,https://www.voetbaldirect.nl/over-ons,,voldoende_about,Passa Sports,webshop_result_page,,1,,"Paris Saint-Germain Fanshop | Trainingspakken, shirts & meer | Bij VoetbalDirect.nl (https://www.notion.so/Paris-Saint-Germain-Fanshop-Trainingspakken-shirts-meer-Bij-VoetbalDirect-nl-b5dc9d270ac34d9a81e37f2da99f18ca?pvs=21)",,"February 22, 2024 1:17 PM",Maarten Sprenger,,,,,,,6,transactional
voetbalprimeur.nl,https://www.voetbalprimeur.nl,informatieproduct div. commercieel,Nee,Uitgevers (div. commercieel),"online_kanspel_ads_2/24, over_the_top_ads","link/reclamevehikel, nieuws, promotioneel",13,commercieel,,,Done,https://www.voetbalprimeur.nl/pagina/colofon,Moederbedrijf is een gokbedrijf,voldoende_about,VoetbalPrimeur.nl is een handelsnaam van Sportsweb International B.V.,,Sportsweb International B.V. (https://www.notion.so/Sportsweb-International-B-V-dd6e055d50324e13bae29de15b4c12ab?pvs=21),1,,'De Gea mag hopen op verrassende terugkeer in de Premier League' (https://www.notion.so/De-Gea-mag-hopen-op-verrassende-terugkeer-in-de-Premier-League-5441abe966ff4cd0b8598f868ee2bc46?pvs=21),,"November 3, 2023 10:45 PM",Maarten Sprenger,Sportsweb International B.V. (geen URL),,,,,,7,informatief
http://voetbalshop.nl/,https://www.voetbalshop.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,8,commercieel,,,Done,https://www.voetbalshop.nl/over-ons/contact,,voldoende_about,Badge Direct BV / Voetbalshop.nl,webshop_result_page,,1,,Paris Saint-Germain Fanshop (https://www.notion.so/Paris-Saint-Germain-Fanshop-470fd027a82442bf87cf3672d8aefa42?pvs=21),,"February 22, 2024 1:09 PM",Maarten Sprenger,,,,,,,4,transactional
voetbalzone.nl,https://www.voetbalzone.nl/,informatieproduct div. commercieel,Just-in-case,Online-bedrijven,"many_ads, online_kanspel_ads_2/24",nieuws,16,commercieel,,,Done,https://www.voetbalzone.nl/colofon.asp,incl. gokadvertenties; wat is Transparency Consent Framework?,voldoende_about,"Voetbalzone BV, een FootballCo Group Company",,,"1,1",,"Paris Saint-Germain nieuws, wedstrijden en spelers. (https://www.notion.so/Paris-Saint-Germain-nieuws-wedstrijden-en-spelers-b57ba3a9cf6e47038182fb2d2df148e2?pvs=21), De Gea maakt mogelijk ‘shock move’: ‘Spanjaard kan terugkeren in Premier League’ (https://www.notion.so/De-Gea-maakt-mogelijk-shock-move-Spanjaard-kan-terugkeren-in-Premier-League-647302fde600481086116cae28c74319?pvs=21)",,"November 2, 2023 4:35 PM",Maarten Sprenger,,,,alleen via pop up en footer,,,"5,8","informatief,informatief"
http://vogelhuisjes-kopen.nl/,https://www.vogelhuisjes-kopen.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,3,commercieel,,,Done,https://www.vogelhuisjes-kopen.nl/over-webcompanies,,voldoende_about,Webcompanies B.V.,webshop_result_page,,1,,Vogelhuisje kopen? - Vogelhuisjes-kopen (https://www.notion.so/Vogelhuisje-kopen-Vogelhuisjes-kopen-d7e4afc67170460c81181a4c5cdebdab?pvs=21),,"February 22, 2024 1:17 PM",Maarten Sprenger,,,,,,,5,transactional
Vogelhuisjes.nl,https://www.vogelhuisjes.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,8,commercieel,,,Done,https://www.vogelhuisjes.nl/,,voldoende_about,Trino,"homepage,webshop_result_page",,1,,Vogelhuisjes kopen? | Dé specialist in Vogelhuisjes (https://www.notion.so/Vogelhuisjes-kopen-D-specialist-in-Vogelhuisjes-3e6c5cea3a2c4ac7b2a78dd5c154b1fd?pvs=21),,"February 22, 2024 1:25 PM",Maarten Sprenger,,,,,,,3,transactional
http://vogelhuisjestore.nl/,https://vogelhuisjestore.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,18,commercieel,,,Done,https://vogelhuisjestore.nl/pages/contact,,alleen_contactpagina,Vogelhuisjestore,webshop_result_page,,1,,Vogelhuisjes– Vogelhuisjestore (https://www.notion.so/Vogelhuisjes-Vogelhuisjestore-f67417a1e8a141988a1cbe81b3f936f6?pvs=21),,"February 22, 2024 1:25 PM",Maarten Sprenger,,,,,,,4,transactional
voormijnhuisdier.nl,"http://voormijnhuisdier.nl/CMS/Huisvesting_en_verzorging/show.do?ctx=46163,46173&anav=4154073",aggregator/contentfarm,Nee,Online-bedrijven,limited_ads,"http, link/reclamevehikel, meertalig, oud/verouderd",7,commercieel,dieren,,Done,-,"opmerkelijk: de pagina’s onder ‘voeding’ zijn op de kop na in het Engels, nieuws wordt gelinkt van elders (bron vermelding), maar doet het niet.
httpsite, komt niet vaak meer hoog in de ranking… Niks voor 2016. Veel pagina’s onvertaald: http://voormijnhuisdier.nl/CMS/Energie/show.do?ctx=46163,21559&anav=81397, http://voormijnhuisdier.nl/CMS/Vitamine_A/show.do?ctx=46163,81391&anav=81403",zelfs_geen_contactgegevens,- Genoemd op SIDN Who is: Primosite,,,1,-,Geboorte zebrahaai (https://www.notion.so/Geboorte-zebrahaai-549be2ac32b740fba57388883efd8f42?pvs=21),http://www.eznc.org/,"November 4, 2023 4:58 PM",Maarten Sprenger,-,,,cookie popup bij start bezoek en vanuit footer,,,10,informatief
vrt.be,https://www.vrt.be/,publiek_mediaplatform (incl journalistiek),Ja,Publieke_omroep,company_promotion,"entertainment, kinder/jeugdsectie, log_in (geheel/gedeeltelijk), nieuws",12,not_for_profit,,,Done,https://www.vrt.be/vrtnws/nl/services/hoofdredactie/,,uitgebreide_about,"VRT ",,,1,,"Koraalrif herstelt zich in enkele delen van Groot Barrièrerif, maar blijft kwetsbaar | VRT NWS: nieuws (https://www.notion.so/Koraalrif-herstelt-zich-in-enkele-delen-van-Groot-Barri-rerif-maar-blijft-kwetsbaar-VRT-NWS-nieu-ee4128c6a014488a8805b5af94fd21dd?pvs=21)",,"January 2, 2024 4:31 PM",Maarten Sprenger,,,,,,,11,informatief
vrtmax/,https://www.vrt.be/vrtmax/,publiek_mediaplatform (incl journalistiek),,Publieke_omroep,,,,,,,In progress,,4 Kanalen,,,,,,,,,"February 26, 2024 10:09 AM",Maarten Sprenger,,,,,,,,
vrtnws,https://www.vrt.be/vrtnws,,,Publieke_omroep,,,,,,,In progress,,,,,,,,,,https://www.vrt.be/vrtnws/nl/2024/02/20/overlijden-navalny-brengt-geruchtenmolen-op-gang-over-doodsoorza/,"February 26, 2024 10:08 AM",Maarten Sprenger,,,,,,,,
vzinfo.nl,https://www.vzinfo.nl/,"kennisbank/centrum +, overheidsinformatie (overige)",Ja,Overheid (of i.o.v.),no_ads,"informatie_primair_doel, kennisbank/centrum, overheidsinfo (of i.o.v.)",3,not_for_profit,"gezondheid, zorg",,Done,https://www.vzinfo.nl/over,zeer uitgebreide informatie,uitgebreide_about,"RIVM in opdracht van het Ministerie van Volksgezondheid, Welzijn en Sport VWS ",,rivm.nl (https://www.notion.so/rivm-nl-2d83e4ed59fb47cda9c2ed05b0a813b3?pvs=21),1,,Kwaliteit van leven | Volksgezondheid en Zorg (https://www.notion.so/Kwaliteit-van-leven-Volksgezondheid-en-Zorg-8e748a53dc7c46489b15f5525fc039cf?pvs=21),https://www.vzinfo.nl/gezondheidsverschillen/sterfte-levensverwachting-gezondheid,"October 31, 2023 10:41 AM",Maarten Sprenger,,,,https://www.vzinfo.nl/cookies,,,10,informatief
vzwritmica.com,https://www.vzwritmica.com,verenigingsinformatie-landelijk/lokaal,Just-in-case,Amateur/vrijwilligersverenigingen,company_promotion,promotioneel,19,not_for_profit,,,Done,https://www.vzwritmica.com/over-ons,Belachelijk veel trackers via Wix,te_weinig_info,Vzw ritmica oostkamp,homepage,,1,,Home | Vzw ritmica oostkamp (https://www.notion.so/Home-Vzw-ritmica-oostkamp-a6cba63d1fae4b12b1e5b0d222fa589b?pvs=21),,"January 8, 2024 3:50 PM",Maarten Sprenger,,,,"- ",,,2,informatief
waarbenjij.nu,https://waarbenjij.nu/,gebruikersplatform geen kwaliteitsgarantie comm.,Nee,Reisorganisaties,limited_ads,"log_in (geheel/gedeeltelijk), paywall (geheel/gedeeltelijk), platform (algemeen/specifiek), promotioneel, user_generated_content, webshop",2,commercieel,,,Done,https://waarbenjij.nu/support/contact,"heel trage site; deze pagina is/lijkt eigenlijk een goed doel (wel 2007), zie onder. 
Waarbenjijnu is platform",te_weinig_info,waarbenjij.nu,,,1,,"De straatkinderen - Reisverslag uit Ulaanbaatar, Mongolië van Maarten Stoffels - WaarBenJij.nu (https://www.notion.so/De-straatkinderen-Reisverslag-uit-Ulaanbaatar-Mongoli-van-Maarten-Stoffels-WaarBenJij-nu-4b2456f767144c3eb329575ef491f6c8?pvs=21)",,"December 15, 2023 4:35 PM",Maarten Sprenger,,,,,,,10,informatief
watersnoodmuseum.nl,https://watersnoodmuseum.nl/,"kwaliteitsinfo-musea, product-/bedrijfsinfo + uithangbord",Ja,Musea en archieven,no_ads,"beeldbank, kennisbank/centrum, kinder/jeugdsectie, promotioneel, webshop",15,not_for_profit,geschiedenis,ANBI,Done,https://watersnoodmuseum.nl/colofon/,cookie page matig,uitgebreide_about,st. Beheer Watersnoodmuseum,homepage,,1,-,Home - Watersnoodmuseum (https://www.notion.so/Home-Watersnoodmuseum-4d8bdf2ae577475dbdb5fa8fedb618c5?pvs=21),https://watersnoodmuseum.nl/jeugd-watersnoodmuseum/,"December 14, 2023 7:30 PM",Maarten Sprenger,,,,https://watersnoodmuseum.nl/privacybeleid/,,,9,navigational
watmooi.nl,https://www.watmooi.nl/,product-/bedrijfsinfo + uithangbord,Just-in-case,Online-bedrijven,company_promotion,"(product)informatie ihkv verkoop/bezoek, bedrijfsinfo/uithangbord, promotioneel, webshop",4,commercieel,,,Done,https://www.watmooi.nl/shop/over,Vrij atypische goeie productinformatie; volg ze al lang met hun wiki. Duurzaam en eerlijke shop (zonder t heel diepgaand onderzocht te hebben),uitgebreide_about,"WatMooi, Joke Bom",,,1,,watMooi - Max Havelaar Fairtrade kleding en Fairtrade biologisch katoen (https://www.notion.so/watMooi-Max-Havelaar-Fairtrade-kleding-en-Fairtrade-biologisch-katoen-32c4030744ef4455b4d680c852aa49c8?pvs=21),,"October 30, 2023 10:11 AM",Maarten Sprenger,,,,https://www.watmooi.nl/shop/privacy,,,8,transactional
weetwatjeviert.nl,https://weetwatjeviert.nl/,"kennisbank/centrum +, kwaliteitsinfo voor 8-18",Ja,Musea en archieven,no_ads,"doelgroep PO/8-12, informatie_primair_doel, samenwerkingsproject",1,not_for_profit,,,Done,https://weetwatjeviert.nl/locaties/over-ons/,,uitgebreide_about,Museum Catharijneconvent,,,1,,Kerstmis - Feest - Weet wat je viert (https://www.notion.so/Kerstmis-Feest-Weet-wat-je-viert-4768a74b48f04e0dbd78aac10cab3d65?pvs=21),,"January 13, 2024 12:42 PM",Maarten Sprenger,,,,,,,5,informatief
welklidwoord.nl,https://www.welklidwoord.nl/,informatieproduct div. commercieel,Nee,Online-bedrijven,over_the_top_ads,"webshop, woordenboek",4,commercieel,,,Done,http://app2.welklidwoord.nl/pers,"Vaag product. Had ook een app; outdated, webshop is stuk",te_weinig_info,"was van Vette Media (Kevin de Vette), staat in footer, maar nu gelinkt naar host https://weareon-it.nl/",outdated,,1,,De of het bal? Welk lidwoord (https://www.notion.so/De-of-het-bal-Welk-lidwoord-34991bf3f3d64929ba8777e2fd829023?pvs=21),,"January 2, 2024 10:56 AM",Maarten Sprenger,https://weareon-it.nl/,,,,,,7,informatief
Welkom in de Geschiedenis - YouTube,,,,,,edutainment,,not_for_profit,,,Not started,,,,,,,,,,https://www.youtube.com/@Welkomindegeschiedenis,"January 22, 2024 12:12 PM",Maarten Sprenger,,,,,,,,
https://www.welkoop.nl/,https://www.welkoop.nl/,webshop/winkel+promotioneel deel,Nee,Winkels en bedrijven div,company_promotion,webshop,6,commercieel,,,Done,https://www.welkoop.nl/over-welkoop,,uitgebreide_about,Welkoop,webshop_result_page,,1,,Vogelhuisje kopen? - Verstand van tuin en dier - Welkoop (https://www.notion.so/Vogelhuisje-kopen-Verstand-van-tuin-en-dier-Welkoop-d6c32c389a7a408982a8deab11f7f386?pvs=21),,"February 22, 2024 1:25 PM",Maarten Sprenger,,,,,,,10,transactional
west-vlaanderen.be,https://www.west-vlaanderen.be,"overheidsinformatie (overige), overheidsinformatie (wetten/regels)",Ja,Overheid (of i.o.v.),no_ads,"informatie_primair_doel, overheidsinfo (of i.o.v.), voorlichting",1,not_for_profit,,,Done,https://www.west-vlaanderen.be/contact,"Alleen contact, maar eigenlijk is de hele site een about-page",voldoende_about,Provincie West-Vlaanderen,pdf,Provincie West-Vlaanderen (https://www.notion.so/Provincie-West-Vlaanderen-c9d5e3ed9bd547bcb070acb0e25acf7a?pvs=21),1,,inspiratie_lijst.pdf (https://www.notion.so/inspiratie_lijst-pdf-37bc66893d79443f9ecfdb6200b07494?pvs=21),,"December 15, 2023 2:08 PM",Maarten Sprenger,,,,,,,9,informatief
wetenschapsschool.nl,https://www.wetenschapsschool.nl/,"kwaliteitsinfo-onderwijs (gratis), onderwijscontent (betaald)",Ja,Leraren/Docenten,no_ads,"about-voorbeeld, doelgroep VO/12+, informatie_primair_doel, onderwijscontent",11,commercieel,,,Done,https://www.wetenschapsschool.nl/Licenties.html,alles in pdf-vorm en met YouTube filmpjes; heel sympathiek; met ondersteunmodel via aankopen van de pdf’s. Nauwelijks company-promotion te noemen…. Dus reclame: none; maar wel commercieel: er is sprake van handel,uitgebreide_about,Stephan P. Dinkgreve - Natuurkunde voor de Middelbare School - http://Wetenschapsschool.nl opgezocht: https://www.linkedin.com/in/stephandinkgreve/,outdated,,"1,1",,"Wetenschapsschool: natuurkunde voor de middelbare school (https://www.notion.so/Wetenschapsschool-natuurkunde-voor-de-middelbare-school-defb1c2e50004ecf8d12753bc0b90c04?pvs=21), Wetenschapsschool: natuurkunde voor de middelbare school (https://www.notion.so/Wetenschapsschool-natuurkunde-voor-de-middelbare-school-11ec950cddb643a28948659fc4808010?pvs=21)",https://www.youtube.com/@Wetenschapsschool,"November 4, 2023 3:22 PM",Maarten Sprenger,,,,,https://www.wetenschapsschool.nl/new_chapters/klas5_ch4.html#par2,,"6,9","informatief,informatief"
wettelijke-feestdagen.nl,https://www.wettelijke-feestdagen.nl,aggregator/contentfarm,Nee,Online-bedrijven,many_ads,"link/reclamevehikel, promotioneel",17,commercieel,,,Done,"https://www.wettelijke-feestdagen.nl/privacy.html, https://www.netpulse.be/Webdesign",,alleen_contactpagina,"Netpulse nv/Netpulse BVBA, geregistreerd in Belgie",,,1,,Kerstmis (https://www.notion.so/Kerstmis-f552d7eaeb66473b9ef75f4c6a8f3928?pvs=21),,"January 13, 2024 12:41 PM",Maarten Sprenger,,,,,,,9,informatief
wiewaswie.nl,https://www.wiewaswie.nl/,kennisbank/centrum +,Ja,Onafhankelijk Kennis- en adviescentrum,no_ads,samenwerkingsproject,5,not_for_profit,geschiedenis,,Almost completed,"https://www.wiewaswie.nl/nl/over-wiewaswie/, https://www.wiewaswie.nl/nl/deelnemende-instellingen/",,uitgebreide_about,WieWasWie is het samenwerkingsplatform van en voor de Nederlandse erfgoedsector.,homepage,,1,,"WieWasWie - Stamboom, Genealogie en Familiegeschiedenis (https://www.notion.so/WieWasWie-Stamboom-Genealogie-en-Familiegeschiedenis-e4469b9ecd9f4f739bebafaffd60ccc5?pvs=21)",,"November 4, 2023 8:22 PM",Maarten Sprenger,,,,,,,1,navigational
wij-leren.nl,https://wij-leren.nl,kwaliteitsinfo-onderwijs (gratis),Just-in-case,Winkels en bedrijven div,limited_ads,"informatie_primair_doel, kennisbank/centrum, onderwijscontent, platform (algemeen/specifiek)",9,commercieel,,,Done,"https://wij-leren.nl/wie-zijn-wij.php, https://wij-leren.nl/doel-wij-leren.php",,uitgebreide_about,Wij-leren.nl,docentinfo,,1,,Puberteit - Uitleg begrippen onderwijs (https://www.notion.so/Puberteit-Uitleg-begrippen-onderwijs-c694106075f147d8958cbcf637e3d93e?pvs=21),https://wij-leren.online/,"January 8, 2024 3:28 PM",Maarten Sprenger,,,,,,,9,informatief
http://wijgeboortekaartjes.nl/,https://wijgeboortekaartjes.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,"promotioneel, webshop",18,commercieel,,,Done,https://wijgeboortekaartjes.nl/contact,,voldoende_about,"WIJ Geboortekaartjes 2024 | powered by DRN Cards 2024, WIJ Special Media B.V.",,,1,,Babynamen: dé trends in 2022 | WIJ Geboortekaartjes (https://www.notion.so/Babynamen-d-trends-in-2022-WIJ-Geboortekaartjes-de7ab0ee06e24fbe91212abe5e104f7c?pvs=21),https://deblijedoos.nl/,"February 22, 2024 2:21 PM",Maarten Sprenger,,,,,,,2,informatief
wijzeringeldzaken.nl,,,,,,,,,,,In progress,,niet voor kinderen,,,,,,,,,"February 19, 2024 8:37 PM",Maarten Sprenger,,,,,,,,
wikikids.nl,https://wikikids.nl/,gebruikersplatform geen kwaliteitsgarantie non-comm.,Nee,Amateur/vrijwilligersverenigingen,no_ads,"community, doelgroep PO/8-12, informatie_primair_doel, user_generated_content, wiki",4,not_for_profit,,,Done,https://wikikids.nl/Wikikids:Info,,te_weinig_info,"Stichting Wikikids, ondersteund door Kennisnet; about-pagina is al lang niet geüpdatet. ",,,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",,"Hirohito - Wikikids (https://www.notion.so/Hirohito-Wikikids-81932727ecd7419fa4e09c8dcea37193?pvs=21), Elektron - Wikikids (https://www.notion.so/Elektron-Wikikids-ef5908e6f98d44ffbc8687ceb4ea8c04?pvs=21), Geld - Wikikids (https://www.notion.so/Geld-Wikikids-955cdc80dcfe4ea0b3afa4b6a07fc0c6?pvs=21), Orgaan - Wikikids (https://www.notion.so/Orgaan-Wikikids-93e20f4c8e1b4b008f74151bff189a22?pvs=21), Voortplanting - Wikikids (https://www.notion.so/Voortplanting-Wikikids-549639d53052489eb8a1f60e1ac679c7?pvs=21), Piramide - Wikikids (https://www.notion.so/Piramide-Wikikids-c30c5e1c70244adabb69854667c334dd?pvs=21), Giraffe - Wikikids (https://www.notion.so/Giraffe-Wikikids-9429ab28ba06473bac128dc8a899106e?pvs=21), Engeland - Wikikids (https://www.notion.so/Engeland-Wikikids-7141cd4f4e2b4b7ea825849995d2eea9?pvs=21), Foetus - Wikikids (https://www.notion.so/Foetus-Wikikids-8c91f32f55d947d2b5e449b39c73db41?pvs=21), Piramide van Cheops - Wikikids (https://www.notion.so/Piramide-van-Cheops-Wikikids-58aef4df9d4d469683a24b146ac7519d?pvs=21), Ezel - Wikikids (https://www.notion.so/Ezel-Wikikids-98c92a88680a42d9a8f5b3b290083af6?pvs=21), Camille Dhont - Wikikids (https://www.notion.so/Camille-Dhont-Wikikids-592db7dfcbe1443ebb9ef4c924b034a5?pvs=21), Cobra (slang) - Wikikids (https://www.notion.so/Cobra-slang-Wikikids-deb5780d5ef3464397e22a5c9c0f8168?pvs=21), Zebra - Wikikids (https://www.notion.so/Zebra-Wikikids-a9caa927a3154b0b8cde2cdea50cce68?pvs=21), Groot Barrièrerif - Wikikids (https://www.notion.so/Groot-Barri-rerif-Wikikids-b4f49684332a4866af1b8e57d57b5622?pvs=21), Galei - Wikikids (https://www.notion.so/Galei-Wikikids-1efe6f31b6c94c3dac72461111402d06?pvs=21), Geschiedenis van de auto - Wikikids (https://www.notion.so/Geschiedenis-van-de-auto-Wikikids-dd569cfa5760476ca66d71f1c2e4e455?pvs=21), Kwal - Wikikids (https://www.notion.so/Kwal-Wikikids-90b3b468e1b3479787174465bf2ed7b3?pvs=21), Kangoeroes - Wikikids (https://www.notion.so/Kangoeroes-Wikikids-f4c9751ee43d4a21af39d0908d2452a9?pvs=21), Otter - Wikikids (https://www.notion.so/Otter-Wikikids-4cf898e4004548efb4a80719cd4f02f3?pvs=21), Kerst - Wikikids (https://www.notion.so/Kerst-Wikikids-bbda5b0e094b40e2bdfffdfd30ab0c60?pvs=21), Spijkerbroek - Wikikids (https://www.notion.so/Spijkerbroek-Wikikids-9e6f6109b74c4d6ebe2ff5096fb26ef2?pvs=21), Stoomschip - Wikikids (https://www.notion.so/Stoomschip-Wikikids-aa876a1f6ab548a98b0e1c4bc1dbdfb2?pvs=21), Lijst van gouverneurs en commissarissen van de Koning(in) van Limburg (Nederland) - Wikikids (https://www.notion.so/Lijst-van-gouverneurs-en-commissarissen-van-de-Koning-in-van-Limburg-Nederland-Wikikids-73d5ccd3a7fc46df90c700b7f945f5b5?pvs=21)",https://wikikids.nl/Geschiedenis_van_de_aarde,"August 24, 2023 2:05 PM",Maarten Sprenger,,,,,,,"4,2,7,3,7,3,4,2,7,6,5,5,6,11,3,6,7,6,8,9,7,8,7,4","informatief,informatief,informatief,navigational,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief"
